fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_semana,es_festivo,es_black_Friday,es_cyber_Monday,semana_año,trimestre,es_laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7d,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2024-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.59,41.18,6,2024,11,10,Sunday,True,False,False,False,45,4,False,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.8571428571428572,2.95,20.026666666666667,1.0281291611185086,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.32,20.32,0,2024,11,11,Monday,False,False,False,False,46,4,True,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.8571428571428572,1.6,20.213333333333335,1.0052770448548811,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-12,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.56,20.56,1,2024,11,12,Tuesday,False,False,False,False,46,4,True,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.7142857142857142,2.8,19.10666666666667,1.0760642009769712,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-13,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.47,40.94,2,2024,11,13,Wednesday,False,False,False,False,46,4,True,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,2.35,19.62,1.0433231396534148,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-14,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.37,20.37,3,2024,11,14,Thursday,False,False,False,False,46,4,True,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.85,19.22,1.0598335067637878,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-15,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.47,38.94,4,2024,11,15,Friday,False,False,False,False,46,4,True,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.5714285714285714,-2.65,19.03,1.023121387283237,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.43,40.86,5,2024,11,16,Saturday,True,False,False,False,46,4,False,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5714285714285714,2.15,20.25333333333333,1.0087228439763003,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-17,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.4,38.8,6,2024,11,17,Sunday,True,False,False,False,46,4,False,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.5714285714285714,-3.0,18.773333333333333,1.0333806818181817,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-18,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.99,19.99,0,2024,11,18,Monday,False,False,False,False,47,4,True,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.5714285714285714,-0.05,19.200000000000003,1.041145833333333,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-19,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.27,40.54,1,2024,11,19,Tuesday,False,False,False,False,47,4,True,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.5714285714285714,1.35,18.69666666666667,1.0841504724549829,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-20,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.85,19.85,2,2024,11,20,Wednesday,False,False,False,False,47,4,True,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.7142857142857142,-0.75,19.63,1.011207335710647,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-21,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.76,19.76,3,2024,11,21,Thursday,False,False,False,False,47,4,True,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.5714285714285714,-1.2,19.13,1.0329325666492422,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-22,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.27,40.54,4,2024,11,22,Friday,False,False,False,False,47,4,True,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.5714285714285714,1.35,18.856666666666666,1.0749513876613046,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-23,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.19,40.38,5,2024,11,23,Saturday,True,False,False,False,47,4,False,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.5714285714285714,0.95,19.87333333333333,1.0159342502515936,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-24,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.15,40.3,6,2024,11,24,Sunday,True,False,False,False,47,4,False,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.5714285714285714,0.75,19.526666666666667,1.0319221577330147,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.44,38.88,0,2024,11,25,Monday,False,False,False,False,48,4,True,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.5714285714285714,-2.8,20.183333333333334,0.9631709331131297,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.53,41.06,1,2024,11,26,Tuesday,False,False,False,False,48,4,True,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.7142857142857142,2.65,18.94666666666667,1.0835679099225897,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,20.5,61.5,2,2024,11,27,Wednesday,False,False,False,False,48,4,True,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.7142857142857142,2.5,19.83666666666667,1.0334397580238615,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.57,39.14,3,2024,11,28,Thursday,False,False,False,False,48,4,True,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-2.15,19.583333333333332,0.9993191489361702,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.0,152.0,4,2024,11,29,Friday,False,False,True,False,48,4,True,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.142857142857143,-5.0,17.51,1.085094231867504,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,9,19.2,172.8,5,2024,11,30,Saturday,True,False,False,False,48,4,False,8.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,-4.0,19.426666666666666,0.9883321894303363,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-01,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.48,34.48,0,2021,11,1,Monday,False,True,False,False,44,4,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.49,33.693333333333335,1.0233478432924414,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-02,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.9,35.9,1,2021,11,2,Tuesday,False,False,False,False,44,4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.57,34.449999999999996,1.042089985486212,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-03,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,33.97,33.97,2,2021,11,3,Wednesday,False,False,False,False,44,4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.94,33.64666666666667,1.0096096691103624,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.61,35.61,3,2021,11,4,Thursday,False,False,False,False,44,4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.74,34.019999999999996,1.0467372134038802,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.96,35.96,4,2021,11,5,Friday,False,False,False,False,44,4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.74,33.699999999999996,1.0670623145400595,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.3,68.6,5,2021,11,6,Saturday,True,False,False,False,44,4,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,33.306666666666665,1.0298238590872697,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.62,35.62,6,2021,11,7,Sunday,True,False,False,False,44,4,False,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,1.77,33.589999999999996,1.0604346531705866,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.9,34.9,0,2021,11,8,Monday,False,False,False,False,45,4,True,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,-0.29,33.92666666666667,1.0286893299272941,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,33.99,33.99,1,2021,11,9,Tuesday,False,False,False,False,45,4,True,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.1428571428571428,-2.89,34.31333333333334,0.9905770351661161,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-10,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.17,34.17,2,2021,11,10,Wednesday,False,False,False,False,45,4,True,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1428571428571428,-2.37,34.050000000000004,1.0035242290748898,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-11,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.67,35.67,3,2021,11,11,Thursday,False,False,False,False,45,4,True,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.1428571428571428,1.91,33.76,1.0565758293838863,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-12,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.87,35.87,4,2021,11,12,Friday,False,False,False,False,45,4,True,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.1428571428571428,2.49,34.29333333333333,1.0459758942457231,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-13,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.09,70.18,5,2021,11,13,Saturday,True,False,False,False,45,4,False,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.1428571428571428,0.26,33.46,1.048714883442917,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-14,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.55,34.55,6,2021,11,14,Sunday,True,False,False,False,45,4,False,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1428571428571428,-1.29,34.76333333333334,0.9938632658931821,Liforme Yoga Pad,Wellness,Rodillera Yoga,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
